doc_id,title,calories,protein,fat,sodium,carbohydrates,fibre,rating,text_chunk
doc_00619,Vermicelli kheer (Semiya/Seviyan ki kheer),120.07,3.35,5.0,22.52,15.87,0.5,4.0,"Recipe: Vermicelli kheer (Semiya/Seviyan ki kheer).
Nutrition per serving: 120.1 kcal | 3.4 g protein | 5.0 g fat | 22.5 mg sodium | 15.9 g carbs | 0.5 g fibre.
Nutrition profile: low-calorie (< 200 kcal), low-protein (< 10 g), moderate-fat (5–14 g), low-sodium (< 150 mg), low-carb (< 20 g), low-fibre (< 3 g).
User rating: 4.00/5 — very good.
Diet suitability: none specified.
Cuisine / style: indian.
Meal type: dessert.
Main protein source: not specified.
Cooking method: standard.
Additional attributes: indian, south asian, vegetarian."
doc_00620,Semolina kheer (Suji/Rava kheer),113.21,3.43,4.2,22.66,15.88,0.51,4.0,"Recipe: Semolina kheer (Suji/Rava kheer).
Nutrition per serving: 113.2 kcal | 3.4 g protein | 4.2 g fat | 22.7 mg sodium | 15.9 g carbs | 0.5 g fibre.
Nutrition profile: low-calorie (< 200 kcal), low-protein (< 10 g), low-fat (< 5 g), low-sodium (< 150 mg), low-carb (< 20 g), low-fibre (< 3 g).
User rating: 4.00/5 — very good.
Diet suitability: none specified.
Cuisine / style: indian.
Meal type: dessert.
Main protein source: not specified.
Cooking method: standard.
Additional attributes: indian, south asian, vegetarian."
doc_00621,Paneer kheer,105.31,4.53,5.37,23.81,10.03,0.07,4.0,"Recipe: Paneer kheer.
Nutrition per serving: 105.3 kcal | 4.5 g protein | 5.4 g fat | 23.8 mg sodium | 10.0 g carbs | 0.1 g fibre.
Nutrition profile: low-calorie (< 200 kcal), low-protein (< 10 g), moderate-fat (5–14 g), low-sodium (< 150 mg), low-carb (< 20 g), low-fibre (< 3 g).
User rating: 4.00/5 — very good.
Diet suitability: none specified.
Cuisine / style: indian.
Meal type: dessert.
Main protein source: not specified.
Cooking method: standard.
Additional attributes: indian, south asian, vegetarian."
doc_00622,Phirni,116.12,3.49,4.34,22.47,16.11,0.36,4.0,"Recipe: Phirni.
Nutrition per serving: 116.1 kcal | 3.5 g protein | 4.3 g fat | 22.5 mg sodium | 16.1 g carbs | 0.4 g fibre.
Nutrition profile: low-calorie (< 200 kcal), low-protein (< 10 g), low-fat (< 5 g), low-sodium (< 150 mg), low-carb (< 20 g), low-fibre (< 3 g).
User rating: 4.00/5 — very good.
Diet suitability: none specified.
Cuisine / style: indian.
Meal type: main.
Main protein source: not specified.
Cooking method: standard.
Additional attributes: indian, south asian, vegetarian."
doc_00623,Semolina halwa (Suji ka halwa),225.65,2.16,13.38,1.28,24.67,1.86,4.0,"Recipe: Semolina halwa (Suji ka halwa).
Nutrition per serving: 225.7 kcal | 2.2 g protein | 13.4 g fat | 1.3 mg sodium | 24.7 g carbs | 1.9 g fibre.
Nutrition profile: moderate-calorie (200–400 kcal), low-protein (< 10 g), moderate-fat (5–14 g), low-sodium (< 150 mg), moderate-carb (20–50 g), low-fibre (< 3 g).
User rating: 4.00/5 — very good.
Diet suitability: none specified.
Cuisine / style: indian.
Meal type: dessert.
Main protein source: not specified.
Cooking method: standard.
Additional attributes: indian, south asian, vegetarian."
doc_00624,Shahi suji halwa,382.34,3.48,21.73,2.18,44.44,2.96,4.0,"Recipe: Shahi suji halwa.
Nutrition per serving: 382.3 kcal | 3.5 g protein | 21.7 g fat | 2.2 mg sodium | 44.4 g carbs | 3.0 g fibre.
Nutrition profile: moderate-calorie (200–400 kcal), low-protein (< 10 g), high-fat (≥ 15 g), low-sodium (< 150 mg), moderate-carb (20–50 g), low-fibre (< 3 g).
User rating: 4.00/5 — very good.
Diet suitability: none specified.
Cuisine / style: indian.
Meal type: dessert.
Main protein source: not specified.
Cooking method: standard.
Additional attributes: indian, south asian, vegetarian."
doc_00625,Carrot halwa (Gajar ka halwa),172.64,3.11,9.73,39.96,18.53,2.65,4.0,"Recipe: Carrot halwa (Gajar ka halwa).
Nutrition per serving: 172.6 kcal | 3.1 g protein | 9.7 g fat | 40.0 mg sodium | 18.5 g carbs | 2.6 g fibre.
Nutrition profile: low-calorie (< 200 kcal), low-protein (< 10 g), moderate-fat (5–14 g), low-sodium (< 150 mg), low-carb (< 20 g), low-fibre (< 3 g).
User rating: 4.00/5 — very good.
Diet suitability: none specified.
Cuisine / style: indian.
Meal type: dessert.
Main protein source: not specified.
Cooking method: standard.
Additional attributes: indian, south asian, vegetarian."
doc_00626,Egg halwa (Ande ka halwa),299.74,7.85,13.41,83.04,39.59,0.49,4.0,"Recipe: Egg halwa (Ande ka halwa).
Nutrition per serving: 299.7 kcal | 7.8 g protein | 13.4 g fat | 83.0 mg sodium | 39.6 g carbs | 0.5 g fibre.
Nutrition profile: moderate-calorie (200–400 kcal), low-protein (< 10 g), moderate-fat (5–14 g), low-sodium (< 150 mg), moderate-carb (20–50 g), low-fibre (< 3 g).
User rating: 4.00/5 — very good.
Diet suitability: none specified.
Cuisine / style: indian.
Meal type: dessert.
Main protein source: not specified.
Cooking method: standard.
Additional attributes: indian, south asian, non-vegetarian."
doc_00627,Potato halwa (Aloo ka halwa),151.66,1.53,3.48,4.23,29.18,1.64,4.0,"Recipe: Potato halwa (Aloo ka halwa).
Nutrition per serving: 151.7 kcal | 1.5 g protein | 3.5 g fat | 4.2 mg sodium | 29.2 g carbs | 1.6 g fibre.
Nutrition profile: low-calorie (< 200 kcal), low-protein (< 10 g), low-fat (< 5 g), low-sodium (< 150 mg), moderate-carb (20–50 g), low-fibre (< 3 g).
User rating: 4.00/5 — very good.
Diet suitability: none specified.
Cuisine / style: indian.
Meal type: dessert.
Main protein source: not specified.
Cooking method: standard.
Additional attributes: indian, south asian, vegetarian."
doc_00628,Pumpkin halwa (Kaddu ka halwa),190.27,1.33,8.81,8.09,27.6,2.97,4.0,"Recipe: Pumpkin halwa (Kaddu ka halwa).
Nutrition per serving: 190.3 kcal | 1.3 g protein | 8.8 g fat | 8.1 mg sodium | 27.6 g carbs | 3.0 g fibre.
Nutrition profile: low-calorie (< 200 kcal), low-protein (< 10 g), moderate-fat (5–14 g), low-sodium (< 150 mg), moderate-carb (20–50 g), low-fibre (< 3 g).
User rating: 4.00/5 — very good.
Diet suitability: none specified.
Cuisine / style: indian.
Meal type: dessert.
Main protein source: not specified.
Cooking method: standard.
Additional attributes: indian, south asian, vegetarian."
doc_00629,Moong dal halwa,349.8,8.35,17.68,11.19,40.23,2.65,4.0,"Recipe: Moong dal halwa.
Nutrition per serving: 349.8 kcal | 8.3 g protein | 17.7 g fat | 11.2 mg sodium | 40.2 g carbs | 2.6 g fibre.
Nutrition profile: moderate-calorie (200–400 kcal), low-protein (< 10 g), high-fat (≥ 15 g), low-sodium (< 150 mg), moderate-carb (20–50 g), low-fibre (< 3 g).
User rating: 4.00/5 — very good.
Diet suitability: none specified.
Cuisine / style: indian.
Meal type: dessert.
Main protein source: not specified.
Cooking method: standard.
Additional attributes: indian, south asian, vegetarian."
doc_00630,Baked custard,106.53,5.41,5.3,47.13,9.45,0.0,4.0,"Recipe: Baked custard.
Nutrition per serving: 106.5 kcal | 5.4 g protein | 5.3 g fat | 47.1 mg sodium | 9.4 g carbs | 0.0 g fibre.
Nutrition profile: low-calorie (< 200 kcal), low-protein (< 10 g), moderate-fat (5–14 g), low-sodium (< 150 mg), low-carb (< 20 g), low-fibre (< 3 g).
User rating: 4.00/5 — very good.
Diet suitability: none specified.
Cuisine / style: indian.
Meal type: main.
Main protein source: not specified.
Cooking method: standard.
Additional attributes: indian, south asian, vegetarian."
doc_00631,Soft Custard (stirred),109.18,5.01,5.07,122.17,11.19,0.0,4.0,"Recipe: Soft Custard (stirred).
Nutrition per serving: 109.2 kcal | 5.0 g protein | 5.1 g fat | 122.2 mg sodium | 11.2 g carbs | 0.0 g fibre.
Nutrition profile: low-calorie (< 200 kcal), low-protein (< 10 g), moderate-fat (5–14 g), low-sodium (< 150 mg), low-carb (< 20 g), low-fibre (< 3 g).
User rating: 4.00/5 — very good.
Diet suitability: none specified.
Cuisine / style: indian.
Meal type: main.
Main protein source: not specified.
Cooking method: standard.
Additional attributes: indian, south asian, vegetarian."
doc_00632,Mango ice cream,125.69,3.4,7.62,29.13,11.14,0.52,4.0,"Recipe: Mango ice cream.
Nutrition per serving: 125.7 kcal | 3.4 g protein | 7.6 g fat | 29.1 mg sodium | 11.1 g carbs | 0.5 g fibre.
Nutrition profile: low-calorie (< 200 kcal), low-protein (< 10 g), moderate-fat (5–14 g), low-sodium (< 150 mg), low-carb (< 20 g), low-fibre (< 3 g).
User rating: 4.00/5 — very good.
Diet suitability: none specified.
Cuisine / style: indian.
Meal type: main.
Main protein source: not specified.
Cooking method: standard.
Additional attributes: indian, south asian, vegetarian."
doc_00633,Fruit Ice cream (Phalon ka Ice cream),171.46,4.37,10.38,38.78,16.05,0.33,4.0,"Recipe: Fruit Ice cream (Phalon ka Ice cream).
Nutrition per serving: 171.5 kcal | 4.4 g protein | 10.4 g fat | 38.8 mg sodium | 16.1 g carbs | 0.3 g fibre.
Nutrition profile: low-calorie (< 200 kcal), low-protein (< 10 g), moderate-fat (5–14 g), low-sodium (< 150 mg), low-carb (< 20 g), low-fibre (< 3 g).
User rating: 4.00/5 — very good.
Diet suitability: none specified.
Cuisine / style: indian.
Meal type: main.
Main protein source: not specified.
Cooking method: standard.
Additional attributes: indian, south asian, vegetarian."
doc_00634,Caramel ice cream,173.52,4.31,11.15,33.47,14.81,0.08,4.0,"Recipe: Caramel ice cream.
Nutrition per serving: 173.5 kcal | 4.3 g protein | 11.2 g fat | 33.5 mg sodium | 14.8 g carbs | 0.1 g fibre.
Nutrition profile: low-calorie (< 200 kcal), low-protein (< 10 g), moderate-fat (5–14 g), low-sodium (< 150 mg), low-carb (< 20 g), low-fibre (< 3 g).
User rating: 4.00/5 — very good.
Diet suitability: none specified.
Cuisine / style: indian.
Meal type: main.
Main protein source: not specified.
Cooking method: standard.
Additional attributes: indian, south asian, vegetarian."
doc_00635,Lemon souffle,168.51,6.95,10.02,50.73,13.43,0.0,4.0,"Recipe: Lemon souffle.
Nutrition per serving: 168.5 kcal | 7.0 g protein | 10.0 g fat | 50.7 mg sodium | 13.4 g carbs | 0.0 g fibre.
Nutrition profile: low-calorie (< 200 kcal), low-protein (< 10 g), moderate-fat (5–14 g), low-sodium (< 150 mg), low-carb (< 20 g), low-fibre (< 3 g).
User rating: 4.00/5 — very good.
Diet suitability: none specified.
Cuisine / style: indian.
Meal type: main.
Main protein source: not specified.
Cooking method: standard.
Additional attributes: indian, south asian, vegetarian."
doc_00636,Orange souffle,168.28,6.8,9.73,49.22,14.2,0.22,4.0,"Recipe: Orange souffle.
Nutrition per serving: 168.3 kcal | 6.8 g protein | 9.7 g fat | 49.2 mg sodium | 14.2 g carbs | 0.2 g fibre.
Nutrition profile: low-calorie (< 200 kcal), low-protein (< 10 g), moderate-fat (5–14 g), low-sodium (< 150 mg), low-carb (< 20 g), low-fibre (< 3 g).
User rating: 4.00/5 — very good.
Diet suitability: none specified.
Cuisine / style: indian.
Meal type: main.
Main protein source: not specified.
Cooking method: standard.
Additional attributes: indian, south asian, vegetarian."
doc_00637,Vanilla souffle,187.85,7.71,11.19,56.73,14.78,0.0,4.0,"Recipe: Vanilla souffle.
Nutrition per serving: 187.8 kcal | 7.7 g protein | 11.2 g fat | 56.7 mg sodium | 14.8 g carbs | 0.0 g fibre.
Nutrition profile: low-calorie (< 200 kcal), low-protein (< 10 g), moderate-fat (5–14 g), low-sodium (< 150 mg), low-carb (< 20 g), low-fibre (< 3 g).
User rating: 4.00/5 — very good.
Diet suitability: none specified.
Cuisine / style: indian.
Meal type: main.
Main protein source: not specified.
Cooking method: standard.
Additional attributes: indian, south asian, vegetarian."
doc_00638,Chocolate souffle,189.32,7.88,11.36,56.07,14.74,0.0,4.0,"Recipe: Chocolate souffle.
Nutrition per serving: 189.3 kcal | 7.9 g protein | 11.4 g fat | 56.1 mg sodium | 14.7 g carbs | 0.0 g fibre.
Nutrition profile: low-calorie (< 200 kcal), low-protein (< 10 g), moderate-fat (5–14 g), low-sodium (< 150 mg), low-carb (< 20 g), low-fibre (< 3 g).
User rating: 4.00/5 — very good.
Diet suitability: none specified.
Cuisine / style: indian.
Meal type: main.
Main protein source: not specified.
Cooking method: standard.
Additional attributes: indian, south asian, vegetarian."
doc_00639,Pineapple souffle,196.14,8.06,11.72,59.17,15.52,0.0,4.0,"Recipe: Pineapple souffle.
Nutrition per serving: 196.1 kcal | 8.1 g protein | 11.7 g fat | 59.2 mg sodium | 15.5 g carbs | 0.0 g fibre.
Nutrition profile: low-calorie (< 200 kcal), low-protein (< 10 g), moderate-fat (5–14 g), low-sodium (< 150 mg), low-carb (< 20 g), low-fibre (< 3 g).
User rating: 4.00/5 — very good.
Diet suitability: none specified.
Cuisine / style: indian.
Meal type: main.
Main protein source: not specified.
Cooking method: standard.
Additional attributes: indian, south asian, vegetarian."
doc_00640,Apple mousse,106.92,4.21,4.27,28.79,12.77,1.6,4.0,"Recipe: Apple mousse.
Nutrition per serving: 106.9 kcal | 4.2 g protein | 4.3 g fat | 28.8 mg sodium | 12.8 g carbs | 1.6 g fibre.
Nutrition profile: low-calorie (< 200 kcal), low-protein (< 10 g), low-fat (< 5 g), low-sodium (< 150 mg), low-carb (< 20 g), low-fibre (< 3 g).
User rating: 4.00/5 — very good.
Diet suitability: none specified.
Cuisine / style: indian.
Meal type: main.
Main protein source: not specified.
Cooking method: standard.
Additional attributes: indian, south asian, vegetarian."
doc_00641,Rich chocolate mousse,188.26,7.96,12.19,51.71,10.84,0.0,4.0,"Recipe: Rich chocolate mousse.
Nutrition per serving: 188.3 kcal | 8.0 g protein | 12.2 g fat | 51.7 mg sodium | 10.8 g carbs | 0.0 g fibre.
Nutrition profile: low-calorie (< 200 kcal), low-protein (< 10 g), moderate-fat (5–14 g), low-sodium (< 150 mg), low-carb (< 20 g), low-fibre (< 3 g).
User rating: 4.00/5 — very good.
Diet suitability: none specified.
Cuisine / style: indian.
Meal type: main.
Main protein source: not specified.
Cooking method: standard.
Additional attributes: indian, south asian, vegetarian."
doc_00642,Mango mousse,124.98,3.21,8.47,19.62,9.14,0.88,4.0,"Recipe: Mango mousse.
Nutrition per serving: 125.0 kcal | 3.2 g protein | 8.5 g fat | 19.6 mg sodium | 9.1 g carbs | 0.9 g fibre.
Nutrition profile: low-calorie (< 200 kcal), low-protein (< 10 g), moderate-fat (5–14 g), low-sodium (< 150 mg), low-carb (< 20 g), low-fibre (< 3 g).
User rating: 4.00/5 — very good.
Diet suitability: none specified.
Cuisine / style: indian.
Meal type: main.
Main protein source: not specified.
Cooking method: standard.
Additional attributes: indian, south asian, vegetarian."
doc_00643,Orange and pineapple cream,101.18,1.44,5.43,10.17,11.96,1.03,4.0,"Recipe: Orange and pineapple cream.
Nutrition per serving: 101.2 kcal | 1.4 g protein | 5.4 g fat | 10.2 mg sodium | 12.0 g carbs | 1.0 g fibre.
Nutrition profile: low-calorie (< 200 kcal), low-protein (< 10 g), moderate-fat (5–14 g), low-sodium (< 150 mg), low-carb (< 20 g), low-fibre (< 3 g).
User rating: 4.00/5 — very good.
Diet suitability: none specified.
Cuisine / style: indian.
Meal type: main.
Main protein source: not specified.
Cooking method: standard.
Additional attributes: indian, south asian, vegetarian."
doc_00644,Charlotte rousse,188.29,3.95,4.78,56.45,34.08,1.01,4.0,"Recipe: Charlotte rousse.
Nutrition per serving: 188.3 kcal | 4.0 g protein | 4.8 g fat | 56.5 mg sodium | 34.1 g carbs | 1.0 g fibre.
Nutrition profile: low-calorie (< 200 kcal), low-protein (< 10 g), low-fat (< 5 g), low-sodium (< 150 mg), moderate-carb (20–50 g), low-fibre (< 3 g).
User rating: 4.00/5 — very good.
Diet suitability: none specified.
Cuisine / style: indian.
Meal type: main.
Main protein source: not specified.
Cooking method: standard.
Additional attributes: indian, south asian, vegetarian."
doc_00645,Triffle pudding,116.97,2.93,3.93,26.95,18.24,0.12,4.0,"Recipe: Triffle pudding.
Nutrition per serving: 117.0 kcal | 2.9 g protein | 3.9 g fat | 26.9 mg sodium | 18.2 g carbs | 0.1 g fibre.
Nutrition profile: low-calorie (< 200 kcal), low-protein (< 10 g), low-fat (< 5 g), low-sodium (< 150 mg), low-carb (< 20 g), low-fibre (< 3 g).
User rating: 4.00/5 — very good.
Diet suitability: none specified.
Cuisine / style: indian.
Meal type: main.
Main protein source: not specified.
Cooking method: standard.
Additional attributes: indian, south asian, vegetarian."
doc_00646,Meringue and rice pudding,112.93,4.84,4.05,44.16,14.6,0.17,4.0,"Recipe: Meringue and rice pudding.
Nutrition per serving: 112.9 kcal | 4.8 g protein | 4.0 g fat | 44.2 mg sodium | 14.6 g carbs | 0.2 g fibre.
Nutrition profile: low-calorie (< 200 kcal), low-protein (< 10 g), low-fat (< 5 g), low-sodium (< 150 mg), low-carb (< 20 g), low-fibre (< 3 g).
User rating: 4.00/5 — very good.
Diet suitability: none specified.
Cuisine / style: indian.
Meal type: main.
Main protein source: not specified.
Cooking method: standard.
Additional attributes: indian, south asian, vegetarian."
doc_00647,Cheese pudding,285.01,11.29,18.37,37.83,19.27,0.05,4.0,"Recipe: Cheese pudding.
Nutrition per serving: 285.0 kcal | 11.3 g protein | 18.4 g fat | 37.8 mg sodium | 19.3 g carbs | 0.1 g fibre.
Nutrition profile: moderate-calorie (200–400 kcal), moderate-protein (10–24 g), high-fat (≥ 15 g), low-sodium (< 150 mg), low-carb (< 20 g), low-fibre (< 3 g).
User rating: 4.00/5 — very good.
Diet suitability: none specified.
Cuisine / style: indian.
Meal type: main.
Main protein source: not specified.
Cooking method: standard.
Additional attributes: indian, south asian, vegetarian."
doc_00648,Chocolate pudding,211.96,3.55,9.48,171.36,29.59,0.53,4.0,"Recipe: Chocolate pudding.
Nutrition per serving: 212.0 kcal | 3.5 g protein | 9.5 g fat | 171.4 mg sodium | 29.6 g carbs | 0.5 g fibre.
Nutrition profile: moderate-calorie (200–400 kcal), low-protein (< 10 g), moderate-fat (5–14 g), moderate-sodium (150–599 mg), moderate-carb (20–50 g), low-fibre (< 3 g).
User rating: 4.00/5 — very good.
Diet suitability: none specified.
Cuisine / style: indian.
Meal type: main.
Main protein source: not specified.
Cooking method: standard.
Additional attributes: indian, south asian, vegetarian."
doc_00649,Bread and butter pudding,167.94,5.59,7.88,96.3,19.63,0.98,4.0,"Recipe: Bread and butter pudding.
Nutrition per serving: 167.9 kcal | 5.6 g protein | 7.9 g fat | 96.3 mg sodium | 19.6 g carbs | 1.0 g fibre.
Nutrition profile: low-calorie (< 200 kcal), low-protein (< 10 g), moderate-fat (5–14 g), low-sodium (< 150 mg), low-carb (< 20 g), low-fibre (< 3 g).
User rating: 4.00/5 — very good.
Diet suitability: none specified.
Cuisine / style: indian.
Meal type: main.
Main protein source: not specified.
Cooking method: standard.
Additional attributes: indian, south asian, vegetarian."
doc_00650,Queen of pudding,132.92,5.51,5.38,85.59,16.35,0.27,4.0,"Recipe: Queen of pudding.
Nutrition per serving: 132.9 kcal | 5.5 g protein | 5.4 g fat | 85.6 mg sodium | 16.4 g carbs | 0.3 g fibre.
Nutrition profile: low-calorie (< 200 kcal), low-protein (< 10 g), moderate-fat (5–14 g), low-sodium (< 150 mg), low-carb (< 20 g), low-fibre (< 3 g).
User rating: 4.00/5 — very good.
Diet suitability: none specified.
Cuisine / style: indian.
Meal type: main.
Main protein source: not specified.
Cooking method: standard.
Additional attributes: indian, south asian, vegetarian."
doc_00651,Pineapple upside down pudding,257.73,3.15,11.91,74.52,35.73,0.8,4.0,"Recipe: Pineapple upside down pudding.
Nutrition per serving: 257.7 kcal | 3.1 g protein | 11.9 g fat | 74.5 mg sodium | 35.7 g carbs | 0.8 g fibre.
Nutrition profile: moderate-calorie (200–400 kcal), low-protein (< 10 g), moderate-fat (5–14 g), low-sodium (< 150 mg), moderate-carb (20–50 g), low-fibre (< 3 g).
User rating: 4.00/5 — very good.
Diet suitability: none specified.
Cuisine / style: indian.
Meal type: main.
Main protein source: not specified.
Cooking method: standard.
Additional attributes: indian, south asian, vegetarian."
doc_00652,Date and nut pie,322.42,3.93,13.31,3.87,46.86,4.13,4.0,"Recipe: Date and nut pie.
Nutrition per serving: 322.4 kcal | 3.9 g protein | 13.3 g fat | 3.9 mg sodium | 46.9 g carbs | 4.1 g fibre.
Nutrition profile: moderate-calorie (200–400 kcal), low-protein (< 10 g), moderate-fat (5–14 g), low-sodium (< 150 mg), moderate-carb (20–50 g), moderate-fibre (3–7 g).
User rating: 4.00/5 — very good.
Diet suitability: none specified.
Cuisine / style: indian.
Meal type: main.
Main protein source: not specified.
Cooking method: standard.
Additional attributes: indian, south asian, vegetarian."
doc_00653,Apple snowballs,101.51,0.86,0.31,12.8,24.58,1.25,4.0,"Recipe: Apple snowballs.
Nutrition per serving: 101.5 kcal | 0.9 g protein | 0.3 g fat | 12.8 mg sodium | 24.6 g carbs | 1.2 g fibre.
Nutrition profile: low-calorie (< 200 kcal), low-protein (< 10 g), low-fat (< 5 g), low-sodium (< 150 mg), moderate-carb (20–50 g), low-fibre (< 3 g).
User rating: 4.00/5 — very good.
Diet suitability: none specified.
Cuisine / style: indian.
Meal type: main.
Main protein source: not specified.
Cooking method: standard.
Additional attributes: indian, south asian, vegetarian."
doc_00654,Hot orange souffle,179.97,6.87,8.95,58.8,18.77,0.29,4.0,"Recipe: Hot orange souffle.
Nutrition per serving: 180.0 kcal | 6.9 g protein | 8.9 g fat | 58.8 mg sodium | 18.8 g carbs | 0.3 g fibre.
Nutrition profile: low-calorie (< 200 kcal), low-protein (< 10 g), moderate-fat (5–14 g), low-sodium (< 150 mg), low-carb (< 20 g), low-fibre (< 3 g).
User rating: 4.00/5 — very good.
Diet suitability: none specified.
Cuisine / style: indian.
Meal type: main.
Main protein source: not specified.
Cooking method: standard.
Additional attributes: indian, south asian, vegetarian."
doc_00655,Hot chocolate souffle,226.09,6.7,11.1,54.11,26.21,0.12,4.0,"Recipe: Hot chocolate souffle.
Nutrition per serving: 226.1 kcal | 6.7 g protein | 11.1 g fat | 54.1 mg sodium | 26.2 g carbs | 0.1 g fibre.
Nutrition profile: moderate-calorie (200–400 kcal), low-protein (< 10 g), moderate-fat (5–14 g), low-sodium (< 150 mg), moderate-carb (20–50 g), low-fibre (< 3 g).
User rating: 4.00/5 — very good.
Diet suitability: none specified.
Cuisine / style: indian.
Meal type: main.
Main protein source: not specified.
Cooking method: standard.
Additional attributes: indian, south asian, vegetarian."
doc_00656,Hot vanilla souffle,192.93,6.87,9.07,59.59,21.77,0.13,4.0,"Recipe: Hot vanilla souffle.
Nutrition per serving: 192.9 kcal | 6.9 g protein | 9.1 g fat | 59.6 mg sodium | 21.8 g carbs | 0.1 g fibre.
Nutrition profile: low-calorie (< 200 kcal), low-protein (< 10 g), moderate-fat (5–14 g), low-sodium (< 150 mg), moderate-carb (20–50 g), low-fibre (< 3 g).
User rating: 4.00/5 — very good.
Diet suitability: none specified.
Cuisine / style: indian.
Meal type: main.
Main protein source: not specified.
Cooking method: standard.
Additional attributes: indian, south asian, vegetarian."
doc_00657,Plain burfi (Burfi),408.32,9.82,27.96,31.65,30.88,0.17,4.0,"Recipe: Plain burfi (Burfi).
Nutrition per serving: 408.3 kcal | 9.8 g protein | 28.0 g fat | 31.6 mg sodium | 30.9 g carbs | 0.2 g fibre.
Nutrition profile: high-calorie (400–700 kcal), low-protein (< 10 g), high-fat (≥ 15 g), low-sodium (< 150 mg), moderate-carb (20–50 g), low-fibre (< 3 g).
User rating: 4.00/5 — very good.
Diet suitability: none specified.
Cuisine / style: indian.
Meal type: main.
Main protein source: not specified.
Cooking method: standard.
Additional attributes: indian, south asian, vegetarian."
doc_00658,Coconut burfi (Nariyal ki burfi),467.64,8.81,34.63,27.63,32.15,3.5,4.0,"Recipe: Coconut burfi (Nariyal ki burfi).
Nutrition per serving: 467.6 kcal | 8.8 g protein | 34.6 g fat | 27.6 mg sodium | 32.1 g carbs | 3.5 g fibre.
Nutrition profile: high-calorie (400–700 kcal), low-protein (< 10 g), high-fat (≥ 15 g), low-sodium (< 150 mg), moderate-carb (20–50 g), moderate-fibre (3–7 g).
User rating: 4.00/5 — very good.
Diet suitability: none specified.
Cuisine / style: indian.
Meal type: main.
Main protein source: not specified.
Cooking method: standard.
Additional attributes: indian, south asian, vegetarian."
doc_00659,Bottle gourd burfi (Ghiya/Lauki burfi),275.96,5.86,17.68,18.15,24.51,0.73,4.0,"Recipe: Bottle gourd burfi (Ghiya/Lauki burfi).
Nutrition per serving: 276.0 kcal | 5.9 g protein | 17.7 g fat | 18.1 mg sodium | 24.5 g carbs | 0.7 g fibre.
Nutrition profile: moderate-calorie (200–400 kcal), low-protein (< 10 g), high-fat (≥ 15 g), low-sodium (< 150 mg), moderate-carb (20–50 g), low-fibre (< 3 g).
User rating: 4.00/5 — very good.
Diet suitability: none specified.
Cuisine / style: indian.
Meal type: main.
Main protein source: not specified.
Cooking method: standard.
Additional attributes: indian, south asian, vegetarian."
doc_00660,Chocolate burfi,339.33,13.0,17.86,39.32,33.15,0.0,4.0,"Recipe: Chocolate burfi.
Nutrition per serving: 339.3 kcal | 13.0 g protein | 17.9 g fat | 39.3 mg sodium | 33.1 g carbs | 0.0 g fibre.
Nutrition profile: moderate-calorie (200–400 kcal), moderate-protein (10–24 g), high-fat (≥ 15 g), low-sodium (< 150 mg), moderate-carb (20–50 g), low-fibre (< 3 g).
User rating: 4.00/5 — very good.
Diet suitability: none specified.
Cuisine / style: indian.
Meal type: main.
Main protein source: not specified.
Cooking method: standard.
Additional attributes: indian, south asian, vegetarian."
doc_00661,Cashewnut burfi (Kaju burfi/Kaju katli),421.74,5.48,28.46,4.23,37.92,1.12,4.0,"Recipe: Cashewnut burfi (Kaju burfi/Kaju katli).
Nutrition per serving: 421.7 kcal | 5.5 g protein | 28.5 g fat | 4.2 mg sodium | 37.9 g carbs | 1.1 g fibre.
Nutrition profile: high-calorie (400–700 kcal), low-protein (< 10 g), high-fat (≥ 15 g), low-sodium (< 150 mg), moderate-carb (20–50 g), low-fibre (< 3 g).
User rating: 4.00/5 — very good.
Diet suitability: none specified.
Cuisine / style: indian.
Meal type: main.
Main protein source: not specified.
Cooking method: standard.
Additional attributes: indian, south asian, vegetarian."
doc_00662,Gram flour burfi (Besan burfi),421.79,11.19,22.41,13.02,46.59,3.41,4.0,"Recipe: Gram flour burfi (Besan burfi).
Nutrition per serving: 421.8 kcal | 11.2 g protein | 22.4 g fat | 13.0 mg sodium | 46.6 g carbs | 3.4 g fibre.
Nutrition profile: high-calorie (400–700 kcal), moderate-protein (10–24 g), high-fat (≥ 15 g), low-sodium (< 150 mg), moderate-carb (20–50 g), moderate-fibre (3–7 g).
User rating: 4.00/5 — very good.
Diet suitability: none specified.
Cuisine / style: indian.
Meal type: main.
Main protein source: not specified.
Cooking method: standard.
Additional attributes: indian, south asian, vegetarian."
doc_00663,Semolina ladoo with khoya (Suji/Rava aur khoye ke ladoo ),428.71,6.71,21.86,14.4,52.86,4.68,4.0,"Recipe: Semolina ladoo with khoya (Suji/Rava aur khoye ke ladoo ).
Nutrition per serving: 428.7 kcal | 6.7 g protein | 21.9 g fat | 14.4 mg sodium | 52.9 g carbs | 4.7 g fibre.
Nutrition profile: high-calorie (400–700 kcal), low-protein (< 10 g), high-fat (≥ 15 g), low-sodium (< 150 mg), high-carb (> 50 g), moderate-fibre (3–7 g).
User rating: 4.00/5 — very good.
Diet suitability: none specified.
Cuisine / style: indian.
Meal type: dessert.
Main protein source: not specified.
Cooking method: standard.
Additional attributes: indian, south asian, vegetarian."
