doc_id,title,calories,protein,fat,sodium,rating,text_chunk
doc_06120,Greek Chicken And Potatoes,1526.0,83.0,101.0,312.0,4.375,"Recipe: Greek Chicken And Potatoes.
Nutrition per serving: 1526 kcal | 83 g protein | 101 g fat | 312 mg sodium.
Nutrition profile: very high-calorie (over 700 kcal), high-protein (≥25 g), high-fat (≥ 30 g), moderate-sodium (150–599 mg).
User rating: 4.38/5 — highly rated (4.0–4.4).
Diet suitability: none specified.
Cuisine / style: general.
Meal type: general purpose.
Main protein source: chicken.
Cooking method: bake.
Additional attributes: kid-friendly, potato."
doc_06121,Southwestern Club Sandwich,916.0,32.0,69.0,1202.0,4.375,"Recipe: Southwestern Club Sandwich.
Nutrition per serving: 916 kcal | 32 g protein | 69 g fat | 1202 mg sodium.
Nutrition profile: very high-calorie (over 700 kcal), high-protein (≥25 g), high-fat (≥ 30 g), high-sodium (≥ 600 mg).
User rating: 4.38/5 — highly rated (4.0–4.4).
Diet suitability: none specified.
Cuisine / style: general.
Meal type: general purpose.
Main protein source: pork, turkey.
Cooking method: quick & easy.
Additional attributes: poultry."
doc_06122,Rosemary-Roasted Salmon,670.0,47.0,49.0,139.0,4.375,"Recipe: Rosemary-Roasted Salmon.
Nutrition per serving: 670 kcal | 47 g protein | 49 g fat | 139 mg sodium.
Nutrition profile: high-calorie (400–700 kcal), high-protein (≥25 g), high-fat (≥ 30 g), very low-sodium (< 150 mg).
User rating: 4.38/5 — highly rated (4.0–4.4).
Diet suitability: dairy free, paleo, pescatarian, sugar conscious.
Cuisine / style: general.
Meal type: dinner.
Main protein source: fish, seafood.
Cooking method: roast.
Additional attributes: fall, herb, low carb, no sugar added, peanut free, rosemary, salmon, soy free, spring, summer, tree nut free, wheat/gluten-free, winter."
doc_06123,Beet And Braised Beef Soup,1140.0,44.0,83.0,695.0,4.375,"Recipe: Beet And Braised Beef Soup.
Nutrition per serving: 1140 kcal | 44 g protein | 83 g fat | 695 mg sodium.
Nutrition profile: very high-calorie (over 700 kcal), high-protein (≥25 g), high-fat (≥ 30 g), high-sodium (≥ 600 mg).
User rating: 4.38/5 — highly rated (4.0–4.4).
Diet suitability: kosher.
Cuisine / style: general.
Meal type: soup/stew.
Main protein source: beef.
Cooking method: standard.
Additional attributes: beef rib, beet, braise, carrot, lima bean, sauté, vegetable, winter."
doc_06124,Pepper Chicken With Hummus,627.0,45.0,44.0,805.0,4.375,"Recipe: Pepper Chicken With Hummus.
Nutrition per serving: 627 kcal | 45 g protein | 44 g fat | 805 mg sodium.
Nutrition profile: high-calorie (400–700 kcal), high-protein (≥25 g), high-fat (≥ 30 g), high-sodium (≥ 600 mg).
User rating: 4.38/5 — highly rated (4.0–4.4).
Diet suitability: none specified.
Cuisine / style: general.
Meal type: general purpose.
Main protein source: chicken.
Cooking method: quick & easy.
Additional attributes: bell pepper, broil, herb, pepper, poultry."
doc_06125,Peanut Soup With Rice And Scallions,416.0,14.0,19.0,598.0,4.375,"Recipe: Peanut Soup With Rice And Scallions.
Nutrition per serving: 416 kcal | 14 g protein | 19 g fat | 598 mg sodium.
Nutrition profile: high-calorie (400–700 kcal), moderate-protein (10–24 g), moderate-fat (15–29 g), moderate-sodium (150–599 mg).
User rating: 4.38/5 — highly rated (4.0–4.4).
Diet suitability: none specified.
Cuisine / style: general.
Meal type: soup/stew.
Main protein source: tofu.
Cooking method: standard.
Additional attributes: bell pepper, onion, peanut, rice, spring, sweet potato/yam, tomato."
doc_06126,Blood Orange Sorbet,239.0,3.0,0.0,2.0,4.375,"Recipe: Blood Orange Sorbet.
Nutrition per serving: 239 kcal | 3 g protein | 0 g fat | 2 mg sodium.
Nutrition profile: moderate-calorie (200–400 kcal), low-protein (< 10 g), very low-fat (< 5 g), very low-sodium (< 150 mg).
User rating: 4.38/5 — highly rated (4.0–4.4).
Diet suitability: vegan.
Cuisine / style: general.
Meal type: dessert.
Main protein source: not specified.
Cooking method: standard.
Additional attributes: citrus, fall, freeze/chill, orange, spring, summer."
doc_06128,"Standing Rib Roast, Spinach-Porcini Stuffing, Irish Whiskey Gravy, And Horseradish Cream",1670.0,76.0,134.0,1177.0,4.375,"Recipe: Standing Rib Roast, Spinach-Porcini Stuffing, Irish Whiskey Gravy, And Horseradish Cream.
Nutrition per serving: 1670 kcal | 76 g protein | 134 g fat | 1177 mg sodium.
Nutrition profile: very high-calorie (over 700 kcal), high-protein (≥25 g), high-fat (≥ 30 g), high-sodium (≥ 600 mg).
User rating: 4.38/5 — highly rated (4.0–4.4).
Diet suitability: sugar conscious.
Cuisine / style: general.
Meal type: dinner.
Main protein source: not specified.
Cooking method: roast.
Additional attributes: beef rib, horseradish, meat, mushroom, peanut free, soy free, tree nut free, wheat/gluten-free.
Note: this recipe has unusually extreme nutritional values."
doc_06130,Basil Flatbread With Roasted Tomatoes And Basil Oil,575.0,15.0,10.0,1175.0,4.375,"Recipe: Basil Flatbread With Roasted Tomatoes And Basil Oil.
Nutrition per serving: 575 kcal | 15 g protein | 10 g fat | 1175 mg sodium.
Nutrition profile: high-calorie (400–700 kcal), moderate-protein (10–24 g), low-fat (5–14 g), high-sodium (≥ 600 mg).
User rating: 4.38/5 — highly rated (4.0–4.4).
Diet suitability: none specified.
Cuisine / style: general.
Meal type: general purpose.
Main protein source: not specified.
Cooking method: grill/barbecue.
Additional attributes: basil, bread, grill, summer, tomato."
doc_06131,Grilled Pork Tenderloin With Molasses And Mustard,621.0,83.0,15.0,554.0,4.375,"Recipe: Grilled Pork Tenderloin With Molasses And Mustard.
Nutrition per serving: 621 kcal | 83 g protein | 15 g fat | 554 mg sodium.
Nutrition profile: high-calorie (400–700 kcal), high-protein (≥25 g), moderate-fat (15–29 g), moderate-sodium (150–599 mg).
User rating: 4.38/5 — highly rated (4.0–4.4).
Diet suitability: dairy free, paleo.
Cuisine / style: general.
Meal type: dinner.
Main protein source: pork.
Cooking method: grill/barbecue.
Additional attributes: meat, molasses, mustard, peanut free, pork tenderloin, soy free, summer, tree nut free, wheat/gluten-free."
doc_06132,Chinese Beef Noodle Soup,308.0,11.0,24.0,306.0,4.375,"Recipe: Chinese Beef Noodle Soup.
Nutrition per serving: 308 kcal | 11 g protein | 24 g fat | 306 mg sodium.
Nutrition profile: moderate-calorie (200–400 kcal), moderate-protein (10–24 g), moderate-fat (15–29 g), moderate-sodium (150–599 mg).
User rating: 4.38/5 — highly rated (4.0–4.4).
Diet suitability: none specified.
Cuisine / style: general.
Meal type: soup/stew.
Main protein source: beef.
Cooking method: standard.
Additional attributes: anise, cinnamon, clove, ginger, pasta, turnip."
doc_06133,Currant Mustard-Glazed Ham,2986.41,160.40999999999983,190.0,825.0,4.375,"Recipe: Currant Mustard-Glazed Ham.
Nutrition per serving: 2986 kcal | 160 g protein | 190 g fat | 825 mg sodium.
Nutrition profile: very high-calorie (over 700 kcal), high-protein (≥25 g), high-fat (≥ 30 g), high-sodium (≥ 600 mg).
User rating: 4.38/5 — highly rated (4.0–4.4).
Diet suitability: none specified.
Cuisine / style: general.
Meal type: general purpose.
Main protein source: not specified.
Cooking method: bake.
Additional attributes: clove, currant, ham, mustard.
Note: this recipe has unusually extreme nutritional values."
doc_06134,Soba Salad With Miso Dressing,671.0,16.0,39.0,1780.0,4.375,"Recipe: Soba Salad With Miso Dressing.
Nutrition per serving: 671 kcal | 16 g protein | 39 g fat | 1780 mg sodium.
Nutrition profile: high-calorie (400–700 kcal), moderate-protein (10–24 g), high-fat (≥ 30 g), high-sodium (≥ 600 mg).
User rating: 4.38/5 — highly rated (4.0–4.4).
Diet suitability: dairy free, kosher, pescatarian, vegetarian.
Cuisine / style: general.
Meal type: dinner, lunch, salad.
Main protein source: not specified.
Cooking method: standard.
Additional attributes: carrot, ginger, green onion/scallion, lime juice, no sugar added, noodle, peanut free, radish, soy, soy sauce, spring, tree nut free."
doc_06135,Chocolate Cake With Caramel-Coconut-Almond Filling,931.0,13.0,58.0,406.0,4.375,"Recipe: Chocolate Cake With Caramel-Coconut-Almond Filling.
Nutrition per serving: 931 kcal | 13 g protein | 58 g fat | 406 mg sodium.
Nutrition profile: very high-calorie (over 700 kcal), moderate-protein (10–24 g), high-fat (≥ 30 g), moderate-sodium (150–599 mg).
User rating: 4.38/5 — highly rated (4.0–4.4).
Diet suitability: kosher, pescatarian, vegetarian.
Cuisine / style: general.
Meal type: dessert.
Main protein source: not specified.
Cooking method: bake.
Additional attributes: almond, cake, chocolate, coconut, fall, kid-friendly, peanut free, sour cream, soy free."
doc_06136,Berry And Tarragon Pavlova,228.0,4.0,12.0,106.0,4.375,"Recipe: Berry And Tarragon Pavlova.
Nutrition per serving: 228 kcal | 4 g protein | 12 g fat | 106 mg sodium.
Nutrition profile: moderate-calorie (200–400 kcal), low-protein (< 10 g), low-fat (5–14 g), very low-sodium (< 150 mg).
User rating: 4.38/5 — highly rated (4.0–4.4).
Diet suitability: kosher, pescatarian, vegetarian.
Cuisine / style: general.
Meal type: dessert.
Main protein source: egg.
Cooking method: bake.
Additional attributes: berry, kidney friendly, milk/cream, peanut free, raspberry, soy free, strawberry, summer, tarragon, tree nut free, wheat/gluten-free."
doc_06139,Maple-Apple Pie With Walnut Streusel,522.0,5.0,25.0,133.0,4.375,"Recipe: Maple-Apple Pie With Walnut Streusel.
Nutrition per serving: 522 kcal | 5 g protein | 25 g fat | 133 mg sodium.
Nutrition profile: high-calorie (400–700 kcal), low-protein (< 10 g), moderate-fat (15–29 g), very low-sodium (< 150 mg).
User rating: 4.38/5 — highly rated (4.0–4.4).
Diet suitability: high fiber, kosher, pescatarian, vegetarian.
Cuisine / style: general.
Meal type: dessert.
Main protein source: not specified.
Cooking method: bake.
Additional attributes: apple, butter, fall, kid-friendly, peanut free, soy free."
doc_06140,Mussels With Basil Cream,319.0,28.0,16.0,657.0,4.375,"Recipe: Mussels With Basil Cream.
Nutrition per serving: 319 kcal | 28 g protein | 16 g fat | 657 mg sodium.
Nutrition profile: moderate-calorie (200–400 kcal), high-protein (≥25 g), moderate-fat (15–29 g), high-sodium (≥ 600 mg).
User rating: 4.38/5 — highly rated (4.0–4.4).
Diet suitability: pescatarian, sugar conscious.
Cuisine / style: general.
Meal type: appetizer.
Main protein source: not specified.
Cooking method: quick & easy, steam.
Additional attributes: basil, milk/cream, mussel, peanut free, soy free, summer, tree nut free, wheat/gluten-free."
doc_06142,Pan-Roasted Halibut With Herbed Corona Beans,371.0,31.0,25.0,1639.0,4.375,"Recipe: Pan-Roasted Halibut With Herbed Corona Beans.
Nutrition per serving: 371 kcal | 31 g protein | 25 g fat | 1639 mg sodium.
Nutrition profile: moderate-calorie (200–400 kcal), high-protein (≥25 g), moderate-fat (15–29 g), high-sodium (≥ 600 mg).
User rating: 4.38/5 — highly rated (4.0–4.4).
Diet suitability: none specified.
Cuisine / style: general.
Meal type: general purpose.
Main protein source: not specified.
Cooking method: standard."
doc_06143,Sea Scallops With Cilantro Gremolata And Ginger Lime Beurre Blanc,2045.0,160.40999999999983,31.0,5162.459999999999,4.375,"Recipe: Sea Scallops With Cilantro Gremolata And Ginger Lime Beurre Blanc.
Nutrition per serving: 2045 kcal | 160 g protein | 31 g fat | 5162 mg sodium.
Nutrition profile: very high-calorie (over 700 kcal), high-protein (≥25 g), high-fat (≥ 30 g), high-sodium (≥ 600 mg).
User rating: 4.38/5 — highly rated (4.0–4.4).
Diet suitability: pescatarian, sugar conscious.
Cuisine / style: general.
Meal type: appetizer.
Main protein source: not specified.
Cooking method: quick & easy.
Additional attributes: ginger, peanut free, sauté, scallop, soy free, spring, tree nut free, wheat/gluten-free.
Note: this recipe has unusually extreme nutritional values."
doc_06144,Pull-Apart Bread With Pumpkin And Spinach,537.0,13.0,27.0,593.0,4.375,"Recipe: Pull-Apart Bread With Pumpkin And Spinach.
Nutrition per serving: 537 kcal | 13 g protein | 27 g fat | 593 mg sodium.
Nutrition profile: high-calorie (400–700 kcal), moderate-protein (10–24 g), moderate-fat (15–29 g), moderate-sodium (150–599 mg).
User rating: 4.38/5 — highly rated (4.0–4.4).
Diet suitability: none specified.
Cuisine / style: general.
Meal type: general purpose.
Main protein source: not specified.
Cooking method: bake.
Additional attributes: bread, cheese, fall, nutmeg, pumpkin, spinach."
doc_06146,Orzo Salad,333.0,11.0,18.0,131.0,4.375,"Recipe: Orzo Salad.
Nutrition per serving: 333 kcal | 11 g protein | 18 g fat | 131 mg sodium.
Nutrition profile: moderate-calorie (200–400 kcal), moderate-protein (10–24 g), moderate-fat (15–29 g), very low-sodium (< 150 mg).
User rating: 4.38/5 — highly rated (4.0–4.4).
Diet suitability: kosher, pescatarian, sugar conscious, vegetarian.
Cuisine / style: general.
Meal type: appetizer, lunch, salad, side.
Main protein source: not specified.
Cooking method: standard.
Additional attributes: arugula, kidney friendly, mozzarella, no sugar added, pasta, peanut free, pepper, radicchio, soy free."
doc_06148,Paccheri Pasta With Braised Chicken And Saffron Cream,1699.0,72.0,107.0,332.0,4.375,"Recipe: Paccheri Pasta With Braised Chicken And Saffron Cream.
Nutrition per serving: 1699 kcal | 72 g protein | 107 g fat | 332 mg sodium.
Nutrition profile: very high-calorie (over 700 kcal), high-protein (≥25 g), high-fat (≥ 30 g), moderate-sodium (150–599 mg).
User rating: 4.38/5 — highly rated (4.0–4.4).
Diet suitability: high fiber.
Cuisine / style: general.
Meal type: dinner.
Main protein source: chicken.
Cooking method: standard.
Additional attributes: braise, milk/cream, pasta, peanut free, saffron, soy free, tree nut free."
doc_06149,Split Pea Soup With Gouda-Sausage Toasts,776.0,50.0,35.0,1177.0,4.375,"Recipe: Split Pea Soup With Gouda-Sausage Toasts.
Nutrition per serving: 776 kcal | 50 g protein | 35 g fat | 1177 mg sodium.
Nutrition profile: very high-calorie (over 700 kcal), high-protein (≥25 g), high-fat (≥ 30 g), high-sodium (≥ 600 mg).
User rating: 4.38/5 — highly rated (4.0–4.4).
Diet suitability: none specified.
Cuisine / style: general.
Meal type: soup/stew.
Main protein source: pork.
Cooking method: standard.
Additional attributes: cheese, fall, vegetable."
doc_06150,Turkey Sage Chowder,834.0,49.0,53.0,919.0,4.375,"Recipe: Turkey Sage Chowder.
Nutrition per serving: 834 kcal | 49 g protein | 53 g fat | 919 mg sodium.
Nutrition profile: very high-calorie (over 700 kcal), high-protein (≥25 g), high-fat (≥ 30 g), high-sodium (≥ 600 mg).
User rating: 4.38/5 — highly rated (4.0–4.4).
Diet suitability: none specified.
Cuisine / style: general.
Meal type: soup/stew.
Main protein source: turkey.
Cooking method: standard.
Additional attributes: fall, milk/cream, potato, sage."
doc_06151,Thick Apple Pancakes With Raspberry Sauce,437.0,11.0,4.0,643.0,4.375,"Recipe: Thick Apple Pancakes With Raspberry Sauce.
Nutrition per serving: 437 kcal | 11 g protein | 4 g fat | 643 mg sodium.
Nutrition profile: high-calorie (400–700 kcal), moderate-protein (10–24 g), very low-fat (< 5 g), high-sodium (≥ 600 mg).
User rating: 4.38/5 — highly rated (4.0–4.4).
Diet suitability: none specified.
Cuisine / style: general.
Meal type: breakfast, brunch.
Main protein source: not specified.
Cooking method: standard.
Additional attributes: apple, fruit, pan-fry, raspberry, simmer."
doc_06152,Santori,2986.41,68.0,190.40999999999983,5162.459999999999,4.375,"Recipe: Santori.
Nutrition per serving: 2986 kcal | 68 g protein | 190 g fat | 5162 mg sodium.
Nutrition profile: very high-calorie (over 700 kcal), high-protein (≥25 g), high-fat (≥ 30 g), high-sodium (≥ 600 mg).
User rating: 4.38/5 — highly rated (4.0–4.4).
Diet suitability: none specified.
Cuisine / style: general.
Meal type: dessert.
Main protein source: not specified.
Cooking method: bake.
Additional attributes: apple, cake, fall, fruit, walnut.
Note: this recipe has unusually extreme nutritional values."
doc_06153,Crown Roast Of Lamb With Rosemary And Oregano,1720.0,66.0,159.0,953.0,4.375,"Recipe: Crown Roast Of Lamb With Rosemary And Oregano.
Nutrition per serving: 1720 kcal | 66 g protein | 159 g fat | 953 mg sodium.
Nutrition profile: very high-calorie (over 700 kcal), high-protein (≥25 g), high-fat (≥ 30 g), high-sodium (≥ 600 mg).
User rating: 4.38/5 — highly rated (4.0–4.4).
Diet suitability: none specified.
Cuisine / style: general.
Meal type: general purpose.
Main protein source: lamb.
Cooking method: standard.
Additional attributes: low carb, oregano, rosemary, winter.
Note: this recipe has unusually extreme nutritional values."
doc_06155,Seared Scallops With Brussels Sprouts And Bacon,1540.0,160.40999999999983,41.0,5162.459999999999,4.375,"Recipe: Seared Scallops With Brussels Sprouts And Bacon.
Nutrition per serving: 1540 kcal | 160 g protein | 41 g fat | 5162 mg sodium.
Nutrition profile: very high-calorie (over 700 kcal), high-protein (≥25 g), high-fat (≥ 30 g), high-sodium (≥ 600 mg).
User rating: 4.38/5 — highly rated (4.0–4.4).
Diet suitability: none specified.
Cuisine / style: general.
Meal type: general purpose.
Main protein source: pork.
Cooking method: quick & easy.
Additional attributes: bacon, brussel sprout, fall, sauté, scallop, shellfish, vegetable.
Note: this recipe has unusually extreme nutritional values."
doc_06159,"Grilled Pizza With Tomatoes, Corn And Cheese",549.0,23.0,19.0,1261.0,4.375,"Recipe: Grilled Pizza With Tomatoes, Corn And Cheese.
Nutrition per serving: 549 kcal | 23 g protein | 19 g fat | 1261 mg sodium.
Nutrition profile: high-calorie (400–700 kcal), moderate-protein (10–24 g), moderate-fat (15–29 g), high-sodium (≥ 600 mg).
User rating: 4.38/5 — highly rated (4.0–4.4).
Diet suitability: none specified.
Cuisine / style: general.
Meal type: general purpose.
Main protein source: not specified.
Cooking method: grill/barbecue.
Additional attributes: cheese, corn, grill, jalapeño, kid-friendly, parmesan, tomato."
doc_06160,Baked Cabbage With Bacon,433.0,13.0,30.0,601.0,4.375,"Recipe: Baked Cabbage With Bacon.
Nutrition per serving: 433 kcal | 13 g protein | 30 g fat | 601 mg sodium.
Nutrition profile: high-calorie (400–700 kcal), moderate-protein (10–24 g), high-fat (≥ 30 g), high-sodium (≥ 600 mg).
User rating: 4.38/5 — highly rated (4.0–4.4).
Diet suitability: none specified.
Cuisine / style: general.
Meal type: side.
Main protein source: pork.
Cooking method: standard.
Additional attributes: bacon, cabbage, vegetable."
doc_06165,Buttery Pie Crust,1504.0,20.0,94.0,493.0,4.375,"Recipe: Buttery Pie Crust.
Nutrition per serving: 1504 kcal | 20 g protein | 94 g fat | 493 mg sodium.
Nutrition profile: very high-calorie (over 700 kcal), moderate-protein (10–24 g), high-fat (≥ 30 g), moderate-sodium (150–599 mg).
User rating: 4.38/5 — highly rated (4.0–4.4).
Diet suitability: none specified.
Cuisine / style: general.
Meal type: general purpose.
Main protein source: not specified.
Cooking method: standard.
Additional attributes: butter."
doc_06167,Iceberg Wedge With Warm Bacon And Blue Cheese Dressing,655.0,10.0,66.0,870.0,4.375,"Recipe: Iceberg Wedge With Warm Bacon And Blue Cheese Dressing.
Nutrition per serving: 655 kcal | 10 g protein | 66 g fat | 870 mg sodium.
Nutrition profile: high-calorie (400–700 kcal), moderate-protein (10–24 g), high-fat (≥ 30 g), high-sodium (≥ 600 mg).
User rating: 4.38/5 — highly rated (4.0–4.4).
Diet suitability: sugar conscious.
Cuisine / style: general.
Meal type: appetizer.
Main protein source: pork.
Cooking method: quick & easy.
Additional attributes: bacon, blue cheese, cheese, leafy green, lemon, lettuce, mayonnaise, onion, peanut free, soy free, spring, summer, tree nut free, wheat/gluten-free."
doc_06168,Spice-Roasted Cornish Hens With Cucumber-Yogurt Sauce,699.0,55.0,50.0,764.0,4.375,"Recipe: Spice-Roasted Cornish Hens With Cucumber-Yogurt Sauce.
Nutrition per serving: 699 kcal | 55 g protein | 50 g fat | 764 mg sodium.
Nutrition profile: high-calorie (400–700 kcal), high-protein (≥25 g), high-fat (≥ 30 g), high-sodium (≥ 600 mg).
User rating: 4.38/5 — highly rated (4.0–4.4).
Diet suitability: healthy, sugar conscious.
Cuisine / style: general.
Meal type: dinner.
Main protein source: not specified.
Cooking method: quick & easy, roast.
Additional attributes: cucumber, cumin, low cal, no sugar added, peanut free, soy free, spice, tree nut free, wheat/gluten-free, yogurt."
doc_06170,Cinnamon-Chocolate Brownies With Chocolate Ganache,334.0,4.0,24.0,41.0,4.375,"Recipe: Cinnamon-Chocolate Brownies With Chocolate Ganache.
Nutrition per serving: 334 kcal | 4 g protein | 24 g fat | 41 mg sodium.
Nutrition profile: moderate-calorie (200–400 kcal), low-protein (< 10 g), moderate-fat (15–29 g), very low-sodium (< 150 mg).
User rating: 4.38/5 — highly rated (4.0–4.4).
Diet suitability: kosher, pescatarian, vegetarian.
Cuisine / style: general.
Meal type: dessert.
Main protein source: not specified.
Cooking method: bake.
Additional attributes: chocolate, cinnamon, kid-friendly, kidney friendly, peanut free, soy free, walnut."
doc_06171,Carroty Mac And Cheese,524.0,22.0,36.0,829.0,4.375,"Recipe: Carroty Mac And Cheese.
Nutrition per serving: 524 kcal | 22 g protein | 36 g fat | 829 mg sodium.
Nutrition profile: high-calorie (400–700 kcal), moderate-protein (10–24 g), high-fat (≥ 30 g), high-sodium (≥ 600 mg).
User rating: 4.38/5 — highly rated (4.0–4.4).
Diet suitability: kosher, pescatarian, vegetarian.
Cuisine / style: general.
Meal type: dinner, lunch, side.
Main protein source: not specified.
Cooking method: quick & easy.
Additional attributes: carrot, cheddar, kid-friendly, no sugar added, pasta, peanut free, soy free, tree nut free."
doc_06173,Turkey With Chardonnay And Herbs,2057.0,134.0,155.0,697.0,4.375,"Recipe: Turkey With Chardonnay And Herbs.
Nutrition per serving: 2057 kcal | 134 g protein | 155 g fat | 697 mg sodium.
Nutrition profile: very high-calorie (over 700 kcal), high-protein (≥25 g), high-fat (≥ 30 g), high-sodium (≥ 600 mg).
User rating: 4.38/5 — highly rated (4.0–4.4).
Diet suitability: none specified.
Cuisine / style: general.
Meal type: general purpose.
Main protein source: turkey.
Cooking method: roast.
Additional attributes: rosemary, sage, thyme.
Note: this recipe has unusually extreme nutritional values."
doc_06174,Chicken And Vegetable Sauté Over Herbed Polenta Triangles,472.0,32.0,27.0,110.0,4.375,"Recipe: Chicken And Vegetable Sauté Over Herbed Polenta Triangles.
Nutrition per serving: 472 kcal | 32 g protein | 27 g fat | 110 mg sodium.
Nutrition profile: high-calorie (400–700 kcal), high-protein (≥25 g), moderate-fat (15–29 g), very low-sodium (< 150 mg).
User rating: 4.38/5 — highly rated (4.0–4.4).
Diet suitability: healthy.
Cuisine / style: general.
Meal type: general purpose.
Main protein source: chicken.
Cooking method: standard.
Additional attributes: basil, sauté, squash, vegetable, vinegar."
doc_06175,Mesquite-Grilled Pizza,2649.0,129.0,190.40999999999983,5162.459999999999,4.375,"Recipe: Mesquite-Grilled Pizza.
Nutrition per serving: 2649 kcal | 129 g protein | 190 g fat | 5162 mg sodium.
Nutrition profile: very high-calorie (over 700 kcal), high-protein (≥25 g), high-fat (≥ 30 g), high-sodium (≥ 600 mg).
User rating: 4.38/5 — highly rated (4.0–4.4).
Diet suitability: vegetarian.
Cuisine / style: general.
Meal type: general purpose.
Main protein source: not specified.
Cooking method: grill/barbecue.
Additional attributes: cheese, mushroom, olive, pepper, summer.
Note: this recipe has unusually extreme nutritional values."
doc_06177,Pineapple-Coconut Napoleons With Mascarpone Cream And Pineapple Syrup,947.0,11.0,48.0,281.0,4.375,"Recipe: Pineapple-Coconut Napoleons With Mascarpone Cream And Pineapple Syrup.
Nutrition per serving: 947 kcal | 11 g protein | 48 g fat | 281 mg sodium.
Nutrition profile: very high-calorie (over 700 kcal), moderate-protein (10–24 g), high-fat (≥ 30 g), moderate-sodium (150–599 mg).
User rating: 4.38/5 — highly rated (4.0–4.4).
Diet suitability: kosher, pescatarian, vegetarian.
Cuisine / style: general.
Meal type: dessert.
Main protein source: egg.
Cooking method: bake.
Additional attributes: boil, coconut, milk/cream, peanut free, pineapple, soy free, strawberry, tree nut free."
doc_06178,Grilled Sweetbreads,338.0,14.0,30.0,3636.0,4.375,"Recipe: Grilled Sweetbreads.
Nutrition per serving: 338 kcal | 14 g protein | 30 g fat | 3636 mg sodium.
Nutrition profile: moderate-calorie (200–400 kcal), moderate-protein (10–24 g), high-fat (≥ 30 g), high-sodium (≥ 600 mg).
User rating: 4.38/5 — highly rated (4.0–4.4).
Diet suitability: none specified.
Cuisine / style: general.
Meal type: general purpose.
Main protein source: beef, pork.
Cooking method: grill/barbecue.
Additional attributes: boil, summer, vinegar.
Note: this recipe has unusually extreme nutritional values."
doc_06179,Mango-Pineapple-Lime Cheesecake With Ginger Crust,590.0,9.0,39.0,332.0,4.375,"Recipe: Mango-Pineapple-Lime Cheesecake With Ginger Crust.
Nutrition per serving: 590 kcal | 9 g protein | 39 g fat | 332 mg sodium.
Nutrition profile: high-calorie (400–700 kcal), low-protein (< 10 g), high-fat (≥ 30 g), moderate-sodium (150–599 mg).
User rating: 4.38/5 — highly rated (4.0–4.4).
Diet suitability: kosher, pescatarian, vegetarian.
Cuisine / style: general.
Meal type: dessert.
Main protein source: not specified.
Cooking method: bake.
Additional attributes: cake, cream cheese, fruit, ginger, lime, mango, peanut free, pineapple, soy free, summer."
doc_06181,Spiced Pork Tenderloin With Cherry-Thyme Pan Sauce,760.0,95.0,26.0,255.0,4.375,"Recipe: Spiced Pork Tenderloin With Cherry-Thyme Pan Sauce.
Nutrition per serving: 760 kcal | 95 g protein | 26 g fat | 255 mg sodium.
Nutrition profile: very high-calorie (over 700 kcal), high-protein (≥25 g), moderate-fat (15–29 g), moderate-sodium (150–599 mg).
User rating: 4.38/5 — highly rated (4.0–4.4).
Diet suitability: none specified.
Cuisine / style: general.
Meal type: dinner.
Main protein source: not specified.
Cooking method: standard.
Additional attributes: kid-friendly, peanut free, pork tenderloin, quick and healthy, soy free, tree nut free, wheat/gluten-free."
doc_06182,Mustard-Crusted Pork With Farro And Carrot Salad,850.0,64.0,42.0,788.0,4.375,"Recipe: Mustard-Crusted Pork With Farro And Carrot Salad.
Nutrition per serving: 850 kcal | 64 g protein | 42 g fat | 788 mg sodium.
Nutrition profile: very high-calorie (over 700 kcal), high-protein (≥25 g), high-fat (≥ 30 g), high-sodium (≥ 600 mg).
User rating: 4.38/5 — highly rated (4.0–4.4).
Diet suitability: dairy free.
Cuisine / style: general.
Meal type: dinner.
Main protein source: pork.
Cooking method: roast.
Additional attributes: carrot, mustard, peanut free, soy free, spring, tree nut free."
doc_06184,Spicy Baked Shrimp,347.0,16.0,28.0,864.0,4.375,"Recipe: Spicy Baked Shrimp.
Nutrition per serving: 347 kcal | 16 g protein | 28 g fat | 864 mg sodium.
Nutrition profile: moderate-calorie (200–400 kcal), moderate-protein (10–24 g), moderate-fat (15–29 g), high-sodium (≥ 600 mg).
User rating: 4.38/5 — highly rated (4.0–4.4).
Diet suitability: none specified.
Cuisine / style: general.
Meal type: appetizer.
Main protein source: seafood, shrimp.
Cooking method: bake.
Additional attributes: marinate, shellfish."
doc_06185,Skirt Steak With Mushrooms And Chipotle Aïoli,848.0,34.0,73.0,722.0,4.375,"Recipe: Skirt Steak With Mushrooms And Chipotle Aïoli.
Nutrition per serving: 848 kcal | 34 g protein | 73 g fat | 722 mg sodium.
Nutrition profile: very high-calorie (over 700 kcal), high-protein (≥25 g), high-fat (≥ 30 g), high-sodium (≥ 600 mg).
User rating: 4.38/5 — highly rated (4.0–4.4).
Diet suitability: none specified.
Cuisine / style: general.
Meal type: salad.
Main protein source: beef.
Cooking method: standard.
Additional attributes: garlic, leafy green, mushroom, onion."
