doc_id,title,calories,protein,fat,sodium,carbohydrates,fibre,rating,text_chunk
doc_04805,"Pecan, Apple And Raisin Tartlets With Rum Cream",906.0,11.0,56.0,314.0,89.5,6.0,3.125,"Recipe: Pecan, Apple And Raisin Tartlets With Rum Cream.
Nutrition per serving: 906 kcal | 11 g protein | 56 g fat | 314 mg sodium | 89.5 g carbs | 6.0 g fibre.
Nutrition profile: very high-calorie (over 700 kcal), moderate-protein (10–24 g), high-fat (≥ 30 g), moderate-sodium (150–599 mg), high-carb (> 50 g), moderate-fibre (3–7 g).
User rating: 3.12/5 — well rated (3.0–3.9).
Diet suitability: kosher, pescatarian, vegetarian.
Cuisine / style: general.
Meal type: dessert.
Main protein source: nut.
Cooking method: bake.
Additional attributes: apple, fall, fruit, peanut free, pecan, raisin, soy free, winter."
doc_04806,Pecan-Bourbon Pie,2986.41,58.0,190.40999999999983,1897.0,260.2,6.0,4.375,"Recipe: Pecan-Bourbon Pie.
Nutrition per serving: 2986 kcal | 58 g protein | 190 g fat | 1897 mg sodium | 260.2 g carbs | 6.0 g fibre.
Nutrition profile: very high-calorie (over 700 kcal), high-protein (≥25 g), high-fat (≥ 30 g), high-sodium (≥ 600 mg), high-carb (> 50 g), moderate-fibre (3–7 g).
User rating: 4.38/5 — highly rated (4.0–4.4).
Diet suitability: kosher, pescatarian, vegetarian.
Cuisine / style: general.
Meal type: dessert.
Main protein source: nut.
Cooking method: bake.
Additional attributes: citrus, fall, freeze/chill, peanut free, pecan, soy free.
Note: this recipe has unusually extreme nutritional values."
doc_04807,Pecan-Crusted Catfish,710.0,38.0,50.0,289.0,27.0,1.5,3.75,"Recipe: Pecan-Crusted Catfish.
Nutrition per serving: 710 kcal | 38 g protein | 50 g fat | 289 mg sodium | 27.0 g carbs | 1.5 g fibre.
Nutrition profile: very high-calorie (over 700 kcal), high-protein (≥25 g), high-fat (≥ 30 g), moderate-sodium (150–599 mg), moderate-carb (20–50 g), low-fibre (< 3 g).
User rating: 3.75/5 — well rated (3.0–3.9).
Diet suitability: none specified.
Cuisine / style: general.
Meal type: general purpose.
Main protein source: fish.
Cooking method: bake.
Additional attributes: milk/cream, pecan, sauté."
doc_04808,Pecan-Crusted Salmon With Sorrel Sauce,877.0,40.0,79.0,144.0,1.5,1.5,4.375,"Recipe: Pecan-Crusted Salmon With Sorrel Sauce.
Nutrition per serving: 877 kcal | 40 g protein | 79 g fat | 144 mg sodium | 1.5 g carbs | 1.5 g fibre.
Nutrition profile: very high-calorie (over 700 kcal), high-protein (≥25 g), high-fat (≥ 30 g), very low-sodium (< 150 mg), low-carb (< 20 g), low-fibre (< 3 g).
User rating: 4.38/5 — highly rated (4.0–4.4).
Diet suitability: none specified.
Cuisine / style: general.
Meal type: general purpose.
Main protein source: not specified.
Cooking method: bake.
Additional attributes: herb, leafy green, low carb, pecan, salmon, summer."
doc_04809,Pecan-Crusted Trout With Orange-Rosemary Butter Sauce,1303.0,34.0,104.0,139.0,57.8,6.0,5.0,"Recipe: Pecan-Crusted Trout With Orange-Rosemary Butter Sauce.
Nutrition per serving: 1303 kcal | 34 g protein | 104 g fat | 139 mg sodium | 57.8 g carbs | 6.0 g fibre.
Nutrition profile: very high-calorie (over 700 kcal), high-protein (≥25 g), high-fat (≥ 30 g), very low-sodium (< 150 mg), high-carb (> 50 g), moderate-fibre (3–7 g).
User rating: 5.00/5 — outstanding (≥ 4.5).
Diet suitability: kosher, pescatarian.
Cuisine / style: general.
Meal type: brunch.
Main protein source: fish.
Cooking method: standard.
Additional attributes: orange, peanut free, pecan, rosemary, sauté, soy free."
doc_04810,Peel-And-Eat Hot Pepper Shrimp,67.0,11.0,1.0,920.0,3.5,6.0,4.375,"Recipe: Peel-And-Eat Hot Pepper Shrimp.
Nutrition per serving: 67 kcal | 11 g protein | 1 g fat | 920 mg sodium | 3.5 g carbs | 6.0 g fibre.
Nutrition profile: low-calorie (under 200 kcal), moderate-protein (10–24 g), very low-fat (< 5 g), high-sodium (≥ 600 mg), low-carb (< 20 g), moderate-fibre (3–7 g).
User rating: 4.38/5 — highly rated (4.0–4.4).
Diet suitability: dairy free, low fat, paleo, pescatarian, sugar conscious.
Cuisine / style: general.
Meal type: appetizer.
Main protein source: shrimp.
Cooking method: standard.
Additional attributes: hot pepper, low cal, no sugar added, onion, peanut free, simmer, soy free, thyme, tree nut free, wheat/gluten-free."
doc_04811,Pelau,1103.0,53.0,53.0,373.0,103.5,6.0,4.375,"Recipe: Pelau.
Nutrition per serving: 1103 kcal | 53 g protein | 53 g fat | 373 mg sodium | 103.5 g carbs | 6.0 g fibre.
Nutrition profile: very high-calorie (over 700 kcal), high-protein (≥25 g), high-fat (≥ 30 g), moderate-sodium (150–599 mg), high-carb (> 50 g), moderate-fibre (3–7 g).
User rating: 4.38/5 — highly rated (4.0–4.4).
Diet suitability: none specified.
Cuisine / style: general.
Meal type: general purpose.
Main protein source: chicken.
Cooking method: standard.
Additional attributes: butternut squash, carrot, hot pepper, milk/cream, onion, parsley, pea, rice, sauté, simmer."
doc_04812,Penang Fried Rice Noodles,456.0,21.0,17.0,1275.0,54.8,6.0,4.375,"Recipe: Penang Fried Rice Noodles.
Nutrition per serving: 456 kcal | 21 g protein | 17 g fat | 1275 mg sodium | 54.8 g carbs | 6.0 g fibre.
Nutrition profile: high-calorie (400–700 kcal), moderate-protein (10–24 g), moderate-fat (15–29 g), high-sodium (≥ 600 mg), high-carb (> 50 g), moderate-fibre (3–7 g).
User rating: 4.38/5 — highly rated (4.0–4.4).
Diet suitability: dairy free, sugar conscious.
Cuisine / style: general.
Meal type: dinner, lunch.
Main protein source: egg, shrimp.
Cooking method: standard.
Additional attributes: green onion/scallion, no sugar added, noodle, peanut free, sausage, stir-fry, tree nut free."
doc_04813,Penguin Buffet'S Classic Israeli Schnitzel,1436.0,152.0,68.0,2546.0,54.0,6.0,4.375,"Recipe: Penguin Buffet'S Classic Israeli Schnitzel.
Nutrition per serving: 1436 kcal | 152 g protein | 68 g fat | 2546 mg sodium | 54.0 g carbs | 6.0 g fibre.
Nutrition profile: very high-calorie (over 700 kcal), high-protein (≥25 g), high-fat (≥ 30 g), high-sodium (≥ 600 mg), high-carb (> 50 g), moderate-fibre (3–7 g).
User rating: 4.38/5 — highly rated (4.0–4.4).
Diet suitability: dairy free, kosher, sugar conscious.
Cuisine / style: general.
Meal type: dinner.
Main protein source: chicken, turkey.
Cooking method: standard.
Additional attributes: fry, peanut free, poultry, soy free, tree nut free.
Note: this recipe has unusually extreme nutritional values."
doc_04814,Penn Cove Mussels In Lemon Cream,784.0,45.0,53.0,1022.0,31.8,6.0,4.375,"Recipe: Penn Cove Mussels In Lemon Cream.
Nutrition per serving: 784 kcal | 45 g protein | 53 g fat | 1022 mg sodium | 31.8 g carbs | 6.0 g fibre.
Nutrition profile: very high-calorie (over 700 kcal), high-protein (≥25 g), high-fat (≥ 30 g), high-sodium (≥ 600 mg), moderate-carb (20–50 g), moderate-fibre (3–7 g).
User rating: 4.38/5 — highly rated (4.0–4.4).
Diet suitability: pescatarian.
Cuisine / style: general.
Meal type: appetizer.
Main protein source: not specified.
Cooking method: quick & easy.
Additional attributes: lemon, milk/cream, mussel, peanut free, soy free, spring, tree nut free, wheat/gluten-free."
doc_04815,Penne Alla Gorgonzola,548.0,24.0,24.0,396.0,59.0,4.0,3.125,"Recipe: Penne Alla Gorgonzola.
Nutrition per serving: 548 kcal | 24 g protein | 24 g fat | 396 mg sodium | 59.0 g carbs | 4.0 g fibre.
Nutrition profile: high-calorie (400–700 kcal), moderate-protein (10–24 g), moderate-fat (15–29 g), moderate-sodium (150–599 mg), high-carb (> 50 g), moderate-fibre (3–7 g).
User rating: 3.12/5 — well rated (3.0–3.9).
Diet suitability: vegetarian.
Cuisine / style: general.
Meal type: general purpose.
Main protein source: not specified.
Cooking method: quick & easy.
Additional attributes: blue cheese, cheese, milk/cream, parmesan, pasta, sage."
doc_04816,Penne And Vegetable Gratin,594.0,25.0,24.0,461.0,69.5,6.0,3.75,"Recipe: Penne And Vegetable Gratin.
Nutrition per serving: 594 kcal | 25 g protein | 24 g fat | 461 mg sodium | 69.5 g carbs | 6.0 g fibre.
Nutrition profile: high-calorie (400–700 kcal), high-protein (≥25 g), moderate-fat (15–29 g), moderate-sodium (150–599 mg), high-carb (> 50 g), moderate-fibre (3–7 g).
User rating: 3.75/5 — well rated (3.0–3.9).
Diet suitability: kosher, pescatarian, vegetarian.
Cuisine / style: general.
Meal type: side.
Main protein source: not specified.
Cooking method: bake.
Additional attributes: basil, casserole/gratin, cheese, pasta, peanut free, soy free, tomato, tree nut free, zucchini."
doc_04817,Penne In Cream Sauce With Sausage,558.0,30.0,23.0,795.0,57.8,4.0,4.375,"Recipe: Penne In Cream Sauce With Sausage.
Nutrition per serving: 558 kcal | 30 g protein | 23 g fat | 795 mg sodium | 57.8 g carbs | 4.0 g fibre.
Nutrition profile: high-calorie (400–700 kcal), high-protein (≥25 g), moderate-fat (15–29 g), high-sodium (≥ 600 mg), high-carb (> 50 g), moderate-fibre (3–7 g).
User rating: 4.38/5 — highly rated (4.0–4.4).
Diet suitability: none specified.
Cuisine / style: general.
Meal type: general purpose.
Main protein source: not specified.
Cooking method: standard.
Additional attributes: kid-friendly, milk/cream, parmesan, pasta, sausage, tomato, winter."
doc_04818,Penne Puttanesca With Chicken,512.0,29.0,20.0,955.0,54.0,4.0,4.375,"Recipe: Penne Puttanesca With Chicken.
Nutrition per serving: 512 kcal | 29 g protein | 20 g fat | 955 mg sodium | 54.0 g carbs | 4.0 g fibre.
Nutrition profile: high-calorie (400–700 kcal), high-protein (≥25 g), moderate-fat (15–29 g), high-sodium (≥ 600 mg), high-carb (> 50 g), moderate-fibre (3–7 g).
User rating: 4.38/5 — highly rated (4.0–4.4).
Diet suitability: none specified.
Cuisine / style: general.
Meal type: general purpose.
Main protein source: chicken, fish.
Cooking method: quick & easy.
Additional attributes: capers, garlic, olive, parsley, pasta, tomato."
doc_04819,Penne Vodka With Herbed Chicken,1155.0,68.0,42.0,996.0,126.2,4.0,3.75,"Recipe: Penne Vodka With Herbed Chicken.
Nutrition per serving: 1155 kcal | 68 g protein | 42 g fat | 996 mg sodium | 126.2 g carbs | 4.0 g fibre.
Nutrition profile: very high-calorie (over 700 kcal), high-protein (≥25 g), high-fat (≥ 30 g), high-sodium (≥ 600 mg), high-carb (> 50 g), moderate-fibre (3–7 g).
User rating: 3.75/5 — well rated (3.0–3.9).
Diet suitability: none specified.
Cuisine / style: general.
Meal type: general purpose.
Main protein source: chicken.
Cooking method: standard.
Additional attributes: basil, fall, parmesan, pasta, poultry, sauté, simmer, summer, tomato."
doc_04820,Penne With Almond Pesto And Green Beans,611.0,15.0,34.0,391.0,61.2,6.0,4.375,"Recipe: Penne With Almond Pesto And Green Beans.
Nutrition per serving: 611 kcal | 15 g protein | 34 g fat | 391 mg sodium | 61.2 g carbs | 6.0 g fibre.
Nutrition profile: high-calorie (400–700 kcal), moderate-protein (10–24 g), high-fat (≥ 30 g), moderate-sodium (150–599 mg), high-carb (> 50 g), moderate-fibre (3–7 g).
User rating: 4.38/5 — highly rated (4.0–4.4).
Diet suitability: healthy, kosher, pescatarian, sugar conscious, vegetarian.
Cuisine / style: general.
Meal type: dinner.
Main protein source: not specified.
Cooking method: quick & easy.
Additional attributes: almond, basil, green bean, kid-friendly, low cholesterol, no sugar added, parmesan, pasta, peanut free, soy free, spring, summer."
doc_04821,Penne With Basil-Seafood Sauce,509.0,29.0,20.0,923.0,53.2,4.0,4.375,"Recipe: Penne With Basil-Seafood Sauce.
Nutrition per serving: 509 kcal | 29 g protein | 20 g fat | 923 mg sodium | 53.2 g carbs | 4.0 g fibre.
Nutrition profile: high-calorie (400–700 kcal), high-protein (≥25 g), moderate-fat (15–29 g), high-sodium (≥ 600 mg), high-carb (> 50 g), moderate-fibre (3–7 g).
User rating: 4.38/5 — highly rated (4.0–4.4).
Diet suitability: none specified.
Cuisine / style: general.
Meal type: general purpose.
Main protein source: shrimp.
Cooking method: standard.
Additional attributes: basil, pasta, sauté, scallop."
doc_04822,Penne With Broccoli And Mushrooms,889.0,26.0,57.0,350.0,68.0,9.0,3.75,"Recipe: Penne With Broccoli And Mushrooms.
Nutrition per serving: 889 kcal | 26 g protein | 57 g fat | 350 mg sodium | 68.0 g carbs | 9.0 g fibre.
Nutrition profile: very high-calorie (over 700 kcal), high-protein (≥25 g), high-fat (≥ 30 g), moderate-sodium (150–599 mg), high-carb (> 50 g), high-fibre (> 7 g).
User rating: 3.75/5 — well rated (3.0–3.9).
Diet suitability: high fiber, vegetarian.
Cuisine / style: general.
Meal type: general purpose.
Main protein source: not specified.
Cooking method: quick & easy.
Additional attributes: broccoli, fall, milk/cream, mushroom, parmesan, pasta, winter."
doc_04823,"Penne With Broccoli Rabe, Tomatoes, And Parmesan",666.0,34.0,31.0,878.0,62.8,6.0,4.375,"Recipe: Penne With Broccoli Rabe, Tomatoes, And Parmesan.
Nutrition per serving: 666 kcal | 34 g protein | 31 g fat | 878 mg sodium | 62.8 g carbs | 6.0 g fibre.
Nutrition profile: high-calorie (400–700 kcal), high-protein (≥25 g), high-fat (≥ 30 g), high-sodium (≥ 600 mg), high-carb (> 50 g), moderate-fibre (3–7 g).
User rating: 4.38/5 — highly rated (4.0–4.4).
Diet suitability: none specified.
Cuisine / style: general.
Meal type: general purpose.
Main protein source: not specified.
Cooking method: quick & easy.
Additional attributes: basil, broccoli rabe, parmesan, pasta, sauté, tomato."
doc_04824,"Penne With Broccoli Rabe, Walnuts, And Pecorino",870.0,37.0,36.0,599.0,99.5,9.0,3.125,"Recipe: Penne With Broccoli Rabe, Walnuts, And Pecorino.
Nutrition per serving: 870 kcal | 37 g protein | 36 g fat | 599 mg sodium | 99.5 g carbs | 9.0 g fibre.
Nutrition profile: very high-calorie (over 700 kcal), high-protein (≥25 g), high-fat (≥ 30 g), moderate-sodium (150–599 mg), high-carb (> 50 g), high-fibre (> 7 g).
User rating: 3.12/5 — well rated (3.0–3.9).
Diet suitability: high fiber, vegetarian.
Cuisine / style: general.
Meal type: general purpose.
Main protein source: not specified.
Cooking method: standard.
Additional attributes: broccoli rabe, cheese, pasta, summer, walnut."
doc_04825,Penne With Broiled Vegetables And Feta Cheese,467.0,17.0,5.0,772.0,88.5,6.0,3.75,"Recipe: Penne With Broiled Vegetables And Feta Cheese.
Nutrition per serving: 467 kcal | 17 g protein | 5 g fat | 772 mg sodium | 88.5 g carbs | 6.0 g fibre.
Nutrition profile: high-calorie (400–700 kcal), moderate-protein (10–24 g), low-fat (5–14 g), high-sodium (≥ 600 mg), high-carb (> 50 g), moderate-fibre (3–7 g).
User rating: 3.75/5 — well rated (3.0–3.9).
Diet suitability: kosher, pescatarian, vegetarian.
Cuisine / style: general.
Meal type: salad, side.
Main protein source: not specified.
Cooking method: quick & easy.
Additional attributes: broil, cheese, feta, mint, pasta, peanut free, soy free, tree nut free, vegetable, winter, zucchini."
doc_04826,"Penne With Chicken, Shiitake Mushrooms, And Capers",673.0,39.0,29.0,198.0,64.0,4.0,3.75,"Recipe: Penne With Chicken, Shiitake Mushrooms, And Capers.
Nutrition per serving: 673 kcal | 39 g protein | 29 g fat | 198 mg sodium | 64.0 g carbs | 4.0 g fibre.
Nutrition profile: high-calorie (400–700 kcal), high-protein (≥25 g), moderate-fat (15–29 g), moderate-sodium (150–599 mg), high-carb (> 50 g), moderate-fibre (3–7 g).
User rating: 3.75/5 — well rated (3.0–3.9).
Diet suitability: none specified.
Cuisine / style: general.
Meal type: general purpose.
Main protein source: chicken.
Cooking method: standard.
Additional attributes: capers, fall, mushroom, pasta, rosemary, sauté."
doc_04827,"Penne With Eggplant, Olives And Feta Cheese",456.0,15.0,26.0,598.0,40.5,6.0,3.75,"Recipe: Penne With Eggplant, Olives And Feta Cheese.
Nutrition per serving: 456 kcal | 15 g protein | 26 g fat | 598 mg sodium | 40.5 g carbs | 6.0 g fibre.
Nutrition profile: high-calorie (400–700 kcal), moderate-protein (10–24 g), moderate-fat (15–29 g), moderate-sodium (150–599 mg), moderate-carb (20–50 g), moderate-fibre (3–7 g).
User rating: 3.75/5 — well rated (3.0–3.9).
Diet suitability: kosher, pescatarian, vegetarian.
Cuisine / style: general.
Meal type: dinner.
Main protein source: not specified.
Cooking method: standard.
Additional attributes: cheese, eggplant, fall, feta, olive, pasta, peanut free, sauté, soy free, spring, summer, tree nut free, vegetable, winter."
doc_04828,"Penne With Fried Sardines, Capers, And Parsley",1007.0,29.0,59.0,390.0,90.0,4.0,3.125,"Recipe: Penne With Fried Sardines, Capers, And Parsley.
Nutrition per serving: 1007 kcal | 29 g protein | 59 g fat | 390 mg sodium | 90.0 g carbs | 4.0 g fibre.
Nutrition profile: very high-calorie (over 700 kcal), high-protein (≥25 g), high-fat (≥ 30 g), moderate-sodium (150–599 mg), high-carb (> 50 g), moderate-fibre (3–7 g).
User rating: 3.12/5 — well rated (3.0–3.9).
Diet suitability: none specified.
Cuisine / style: general.
Meal type: general purpose.
Main protein source: fish.
Cooking method: quick & easy.
Additional attributes: fry, herb, pasta."
doc_04829,Penne With Herbed Zucchini And Goat Cheese,506.0,20.0,15.0,160.0,72.8,6.0,3.75,"Recipe: Penne With Herbed Zucchini And Goat Cheese.
Nutrition per serving: 506 kcal | 20 g protein | 15 g fat | 160 mg sodium | 72.8 g carbs | 6.0 g fibre.
Nutrition profile: high-calorie (400–700 kcal), moderate-protein (10–24 g), moderate-fat (15–29 g), moderate-sodium (150–599 mg), high-carb (> 50 g), moderate-fibre (3–7 g).
User rating: 3.75/5 — well rated (3.0–3.9).
Diet suitability: vegetarian.
Cuisine / style: general.
Meal type: general purpose.
Main protein source: not specified.
Cooking method: quick & easy.
Additional attributes: goat cheese, herb, pasta, sauté, summer, zucchini."
doc_04830,Penne With Pancetta And Tomato-Cream Sauce,635.0,20.0,19.0,391.0,96.0,4.0,4.375,"Recipe: Penne With Pancetta And Tomato-Cream Sauce.
Nutrition per serving: 635 kcal | 20 g protein | 19 g fat | 391 mg sodium | 96.0 g carbs | 4.0 g fibre.
Nutrition profile: high-calorie (400–700 kcal), moderate-protein (10–24 g), moderate-fat (15–29 g), moderate-sodium (150–599 mg), high-carb (> 50 g), moderate-fibre (3–7 g).
User rating: 4.38/5 — highly rated (4.0–4.4).
Diet suitability: none specified.
Cuisine / style: general.
Meal type: general purpose.
Main protein source: pork.
Cooking method: quick & easy.
Additional attributes: bacon, basil, milk/cream, pasta, sauté, tomato, winter."
doc_04831,"Penne With Pancetta, Sage, And Mushrooms",796.0,31.0,42.0,711.0,73.5,6.0,5.0,"Recipe: Penne With Pancetta, Sage, And Mushrooms.
Nutrition per serving: 796 kcal | 31 g protein | 42 g fat | 711 mg sodium | 73.5 g carbs | 6.0 g fibre.
Nutrition profile: very high-calorie (over 700 kcal), high-protein (≥25 g), high-fat (≥ 30 g), high-sodium (≥ 600 mg), high-carb (> 50 g), moderate-fibre (3–7 g).
User rating: 5.00/5 — outstanding (≥ 4.5).
Diet suitability: none specified.
Cuisine / style: general.
Meal type: dinner.
Main protein source: pork.
Cooking method: standard.
Additional attributes: fall, ham, mushroom, pasta, peanut free, sage, soy free, tree nut free."
doc_04832,Penne With Parmesan Cream And Prosciutto,465.0,21.0,22.0,645.0,45.8,6.0,4.375,"Recipe: Penne With Parmesan Cream And Prosciutto.
Nutrition per serving: 465 kcal | 21 g protein | 22 g fat | 645 mg sodium | 45.8 g carbs | 6.0 g fibre.
Nutrition profile: high-calorie (400–700 kcal), moderate-protein (10–24 g), moderate-fat (15–29 g), high-sodium (≥ 600 mg), moderate-carb (20–50 g), moderate-fibre (3–7 g).
User rating: 4.38/5 — highly rated (4.0–4.4).
Diet suitability: sugar conscious.
Cuisine / style: general.
Meal type: lunch, side.
Main protein source: not specified.
Cooking method: quick & easy.
Additional attributes: broil, fall, kid-friendly, milk/cream, no sugar added, parmesan, pasta, peanut free, prosciutto, soy free, tree nut free."
doc_04833,Penne With Ragoût Of Chili-Rubbed Short Ribs,1237.0,46.0,88.0,297.0,65.2,4.0,3.125,"Recipe: Penne With Ragoût Of Chili-Rubbed Short Ribs.
Nutrition per serving: 1237 kcal | 46 g protein | 88 g fat | 297 mg sodium | 65.2 g carbs | 4.0 g fibre.
Nutrition profile: very high-calorie (over 700 kcal), high-protein (≥25 g), high-fat (≥ 30 g), moderate-sodium (150–599 mg), high-carb (> 50 g), moderate-fibre (3–7 g).
User rating: 3.12/5 — well rated (3.0–3.9).
Diet suitability: none specified.
Cuisine / style: general.
Meal type: general purpose.
Main protein source: beef.
Cooking method: roast.
Additional attributes: olive, pasta, tomato, winter."
doc_04834,Penne With Sausage And Tomato Sauce,476.0,24.0,12.0,611.0,68.0,4.0,3.75,"Recipe: Penne With Sausage And Tomato Sauce.
Nutrition per serving: 476 kcal | 24 g protein | 12 g fat | 611 mg sodium | 68.0 g carbs | 4.0 g fibre.
Nutrition profile: high-calorie (400–700 kcal), moderate-protein (10–24 g), low-fat (5–14 g), high-sodium (≥ 600 mg), high-carb (> 50 g), moderate-fibre (3–7 g).
User rating: 3.75/5 — well rated (3.0–3.9).
Diet suitability: none specified.
Cuisine / style: general.
Meal type: general purpose.
Main protein source: pork.
Cooking method: quick & easy.
Additional attributes: cheese, dairy, garlic, pasta, pepper, tomato."
doc_04835,Penne With Sausage And Tomatoes,986.0,42.0,44.0,2934.0,105.5,4.0,4.375,"Recipe: Penne With Sausage And Tomatoes.
Nutrition per serving: 986 kcal | 42 g protein | 44 g fat | 2934 mg sodium | 105.5 g carbs | 4.0 g fibre.
Nutrition profile: very high-calorie (over 700 kcal), high-protein (≥25 g), high-fat (≥ 30 g), high-sodium (≥ 600 mg), high-carb (> 50 g), moderate-fibre (3–7 g).
User rating: 4.38/5 — highly rated (4.0–4.4).
Diet suitability: none specified.
Cuisine / style: general.
Meal type: general purpose.
Main protein source: not specified.
Cooking method: quick & easy.
Additional attributes: pasta, sausage, tomato.
Note: this recipe has unusually extreme nutritional values."
doc_04836,"Penne With Sausage, Wild Mushrooms And Spinach",815.0,48.0,39.0,646.0,68.0,9.0,3.75,"Recipe: Penne With Sausage, Wild Mushrooms And Spinach.
Nutrition per serving: 815 kcal | 48 g protein | 39 g fat | 646 mg sodium | 68.0 g carbs | 9.0 g fibre.
Nutrition profile: very high-calorie (over 700 kcal), high-protein (≥25 g), high-fat (≥ 30 g), high-sodium (≥ 600 mg), high-carb (> 50 g), high-fibre (> 7 g).
User rating: 3.75/5 — well rated (3.0–3.9).
Diet suitability: high fiber.
Cuisine / style: general.
Meal type: general purpose.
Main protein source: not specified.
Cooking method: quick & easy.
Additional attributes: cheese, fall, mushroom, pasta, sausage, sauté, spinach."
doc_04837,Penne With Slow-Roasted Cherry Tomatoes And Goat Cheese,668.0,25.0,21.0,1178.0,94.8,6.0,4.375,"Recipe: Penne With Slow-Roasted Cherry Tomatoes And Goat Cheese.
Nutrition per serving: 668 kcal | 25 g protein | 21 g fat | 1178 mg sodium | 94.8 g carbs | 6.0 g fibre.
Nutrition profile: high-calorie (400–700 kcal), high-protein (≥25 g), moderate-fat (15–29 g), high-sodium (≥ 600 mg), high-carb (> 50 g), moderate-fibre (3–7 g).
User rating: 4.38/5 — highly rated (4.0–4.4).
Diet suitability: kosher, pescatarian, vegetarian.
Cuisine / style: general.
Meal type: side.
Main protein source: not specified.
Cooking method: roast.
Additional attributes: basil, cheese, fall, goat cheese, no sugar added, pasta, peanut free, soy free, tomato, tree nut free."
doc_04838,Penne With Smoked Trout And Sugar Snap Peas,594.0,28.0,12.0,691.0,93.5,6.0,3.75,"Recipe: Penne With Smoked Trout And Sugar Snap Peas.
Nutrition per serving: 594 kcal | 28 g protein | 12 g fat | 691 mg sodium | 93.5 g carbs | 6.0 g fibre.
Nutrition profile: high-calorie (400–700 kcal), high-protein (≥25 g), low-fat (5–14 g), high-sodium (≥ 600 mg), high-carb (> 50 g), moderate-fibre (3–7 g).
User rating: 3.75/5 — well rated (3.0–3.9).
Diet suitability: none specified.
Cuisine / style: general.
Meal type: general purpose.
Main protein source: not specified.
Cooking method: quick & easy.
Additional attributes: dill, milk/cream, pasta, sugar snap pea, summer, trout."
doc_04839,Penne With Stir-Fried Beef And Red Bell Pepper,860.0,42.0,30.0,1126.0,105.5,6.0,3.75,"Recipe: Penne With Stir-Fried Beef And Red Bell Pepper.
Nutrition per serving: 860 kcal | 42 g protein | 30 g fat | 1126 mg sodium | 105.5 g carbs | 6.0 g fibre.
Nutrition profile: very high-calorie (over 700 kcal), high-protein (≥25 g), high-fat (≥ 30 g), high-sodium (≥ 600 mg), high-carb (> 50 g), moderate-fibre (3–7 g).
User rating: 3.75/5 — well rated (3.0–3.9).
Diet suitability: dairy free.
Cuisine / style: general.
Meal type: appetizer.
Main protein source: beef.
Cooking method: quick & easy.
Additional attributes: bell pepper, garlic, ginger, pasta, peanut free, stir-fry, tree nut free."
doc_04840,Penne With Sugar Snap Peas And Arugula Pesto,1662.0,46.0,107.0,2363.0,128.8,6.0,3.75,"Recipe: Penne With Sugar Snap Peas And Arugula Pesto.
Nutrition per serving: 1662 kcal | 46 g protein | 107 g fat | 2363 mg sodium | 128.8 g carbs | 6.0 g fibre.
Nutrition profile: very high-calorie (over 700 kcal), high-protein (≥25 g), high-fat (≥ 30 g), high-sodium (≥ 600 mg), high-carb (> 50 g), moderate-fibre (3–7 g).
User rating: 3.75/5 — well rated (3.0–3.9).
Diet suitability: healthy, vegetarian.
Cuisine / style: general.
Meal type: general purpose.
Main protein source: not specified.
Cooking method: standard.
Additional attributes: arugula, parmesan, pasta, pea, summer, walnut."
doc_04841,Penne With Swiss Chard,589.0,23.0,21.0,938.0,77.0,9.0,3.75,"Recipe: Penne With Swiss Chard.
Nutrition per serving: 589 kcal | 23 g protein | 21 g fat | 938 mg sodium | 77.0 g carbs | 9.0 g fibre.
Nutrition profile: high-calorie (400–700 kcal), moderate-protein (10–24 g), moderate-fat (15–29 g), high-sodium (≥ 600 mg), high-carb (> 50 g), high-fibre (> 7 g).
User rating: 3.75/5 — well rated (3.0–3.9).
Diet suitability: high fiber.
Cuisine / style: general.
Meal type: general purpose.
Main protein source: not specified.
Cooking method: quick & easy.
Additional attributes: dairy, fall, leafy green, pasta, sauté."
doc_04842,"Penne With Tomatoes, Olives And Capers",320.0,12.0,7.0,640.0,52.2,4.0,3.75,"Recipe: Penne With Tomatoes, Olives And Capers.
Nutrition per serving: 320 kcal | 12 g protein | 7 g fat | 640 mg sodium | 52.2 g carbs | 4.0 g fibre.
Nutrition profile: moderate-calorie (200–400 kcal), moderate-protein (10–24 g), low-fat (5–14 g), high-sodium (≥ 600 mg), high-carb (> 50 g), moderate-fibre (3–7 g).
User rating: 3.75/5 — well rated (3.0–3.9).
Diet suitability: none specified.
Cuisine / style: general.
Meal type: general purpose.
Main protein source: not specified.
Cooking method: quick & easy.
Additional attributes: capers, garlic, herb, olive, parmesan, pasta, sauté, spring, tomato."
doc_04843,"Penne With Tomatoes, Olives And Two Cheeses",796.0,27.0,28.0,278.0,109.0,4.0,4.375,"Recipe: Penne With Tomatoes, Olives And Two Cheeses.
Nutrition per serving: 796 kcal | 27 g protein | 28 g fat | 278 mg sodium | 109.0 g carbs | 4.0 g fibre.
Nutrition profile: very high-calorie (over 700 kcal), high-protein (≥25 g), moderate-fat (15–29 g), moderate-sodium (150–599 mg), high-carb (> 50 g), moderate-fibre (3–7 g).
User rating: 4.38/5 — highly rated (4.0–4.4).
Diet suitability: none specified.
Cuisine / style: general.
Meal type: general purpose.
Main protein source: not specified.
Cooking method: bake.
Additional attributes: cheese, herb, kid-friendly, olive, pasta, tomato."
